Facility_ID,Facility_Name,State,LGA,Geopolitical_Zone,Facility_Type,Medicine_Name,Medicine_Category,WHO_Essential_List,Batch_Number,Manufacturing_Date,Expiry_Date,Manufacturer,Current_Stock_Level,Reorder_Level,Max_Capacity,Unit,Days_Of_Stock_Remaining,Last_Restocked_Date,Next_Expected_Delivery,Supplier_Name,Unit_Cost_Naira,Total_Stock_Value,Storage_Condition_Required,Actual_Storage_Condition,Cold_Chain_Compliant,Track_Trace_Enabled,Serialization_Code,Supply_Chain_Visibility,Stockout_Events_Last_6Months,Average_Monthly_Consumption,Wastage_Percentage_Last_Quarter,Quality_Verified,Regulatory_Compliance,Distribution_Lead_Time_Days,Warehouse_Temp_Log_Available,Status
FAC-BAY-5976,General Hospital Rural A,Bayelsa,Rural A,South_South,General Hospital,Paracetamol 500mg,Analgesic,Yes,BN52777,2023-07-28,2025-07-06,Chi Pharma,2334,967,2580,Tablets,108.6,2025-02-12,2025-06-30,Drugfield Pharma,49.43,115369.62,Room_Temp,Room_Temp,Yes,Yes,SRL-282269E86E,Full,0,645,3.4,Yes,NAFDAC,3,No,In_Stock
FAC-KAT-6407,Rural B District Hospital,Katsina,Rural B,North_West,General Hospital,Yellow Fever Vaccine,Vaccine,Yes,BN82519,23/10/2024,2027-01-31,Emzor Pharmaceuticals,0,535,2142,Vials,0.0,2025-04-20,2025-07-05,Mosad Medical,1519.95,0.0,Refrigerated,Room_Temp,No,No,,Partial,8,357,53.5,Yes,WHO_PQ,18,No,Out_of_Stock
FAC-EBO-2462,Ivo PHC,Ebonyi,Ivo,South_East,PHC,Lopinavir/Ritonavir 200/50mg,ARV,Yes,BN64254,2022-10-09,2025-03-12,Swipha,921,196,1179,Tablets,210.9,2025-01-05,2025-06-22,WHO Supply Division,4405.52,4057483.92,Room_Temp,Room_Temp,Yes,No,,None,1,131,10.2,Yes,NAFDAC,12,No,Expired
FAC-ZAM-9885,Shinkafi District Hospital,Zamfara,Shinkafi,North_West,General Hospital,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN14451,2022-07-05,2025-06-18,Roche Nigeria,303,318,1272,Tablets,42.9,2025-03-06,2025-07-09,Unknown Supplier,1545.8,468377.4,Room_Temp,Room_Temp,Yes,No,,None,2,212,8.3,Yes,WHO_PQ,26,Yes,Expiring_Within_30Days
FAC-YOB-9763,Bade PHC,YOBE,Bade,North_East,PHC,Ibuprofen 400mg,Analgesic,Yes,BN39293,2023-03-16,2025-09-29,AstraZeneca Nigeria,245,978,6520,Tablets,11.3,2025-01-13,2025-06-22,NAFDAC Approved Vendor,60.1,14724.5,Room_Temp,Room_Temp,Yes,No,,Partial,5,652,5.0,Yes,NAFDAC,15,No,Critical
FAC-OYO-4175,East District Hospital,Oyo,East,South_West,General Hospital,Artesunate Injection 60mg,Antimalarial,Yes,BN69059,2023-05-15,2024-07-30,Chi Pharma,2804,553,2952,Tablets,228.0,2025-05-21,2025-06-28,Mosad Medical,2390.21,6702148.84,Room_Temp,Room_Temp,Yes,No,,Partial,3,369,5.9,Pending,NAFDAC,3,No,Expired
FAC-EDO-3093,Rural B District Hospital,Edo,Rural B,South_South,General Hospital,Morphine 10mg/ml Injection,Analgesic,Yes,BN62445,2024-11-22,2026-01-13,Emzor Pharmaceuticals,567,514,3773,Tablets,49.6,2025-04-30,2025-06-15,HealthPlus Distribution,3242.38,1838429.46,Room_Temp,Room_Temp,Yes,No,,None,4,343,10.7,Yes,NAFDAC,13,Yes,In_Stock
FAC-BAY-1531,Ward 9 PHC,Bayelsa,Rural B,South_South,PHC,Azithromycin 500mg,Antibiotic,Yes,BN51675,2024-02-14,2026-07-07,Greenfield Pharma,1562,222,1776,Tablets,316.6,2025-05-13,2025-06-08,Prohealth Medical,591.46,923860.52,Room_Temp,Room_Temp,Yes,No,,None,0,148,10.6,Yes,WHO_PQ,4,No,In_Stock
FAC-OYO-1595,Ward 12 PHC,Oyo,West,South_West,PHC,Morphine 10mg/ml Injection,Analgesic,Yes,BN81072,2024-05-07,2026-08-29,Greenfield Pharma,3769,1147,9180,Tablets,147.8,2025-01-23,2025-06-08,,3758.06,14164128.14,Room_Temp,Room_Temp,Yes,No,,None,3,765,3.9,Yes,NAFDAC,7,Yes,In_Stock
FAC-GOM-4350,State General Hospital Gombe,Gombe,Rural A,North_East,General Hospital,Pentavalent Vaccine (DPT-HepB-Hib),Vaccine,Yes,BN60440,2023-05-12,10-15-2025,GSK Nigeria,1368,888,2960,Vials,69.3,2024-12-29,2025-07-15,NMSC,3175.26,4343755.68,Refrigerated,Refrigerated,Yes,Yes,SRL-F8CDB38503,Full,0,592,3.4,Yes,WHO_PQ,18,No,In_Stock
FAC-KAT-4730,Rural B Primary Health Centre,Katsina,Rural B,North_West,PHC,Pentavalent Vaccine (DPT-HepB-Hib),Vaccine,Yes,BN55690,2023-01-16,2024-09-15,Swipha,0,942,3768,Vials,0.0,2025-02-23,2025-07-30,,4293.26,0.0,Refrigerated,Room_Temp,No,No,,None,5,628,54.6,Yes,WHO_PQ,35,No,Expired
FAC-ADA-5922,Ward 5 PHC,Adamawa,South,North_East,PHC,BCG Vaccine,Vaccine,Yes,BN52354,2024-05-08,2027-03-09,Novartis Nigeria,350,189,630,Vials,83.3,2025-02-04,2025-07-16,,887.79,310726.5,Refrigerated,Room_Temp,No,No,,None,4,126,61.9,No,Non_Compliant,28,No,In_Stock
FAC-ABI-4432,Ward 2 PHC,Abia,North,South_East,PHC,Lopinavir/Ritonavir 200/50mg,ARV,Yes,BN33262,2023-10-18,2026-03-22,Emzor Pharmaceuticals,402,558,3720,Tablets,32.4,2025-04-29,2025-06-13,Medplus Logistics,5565.8,2237451.6,Room_Temp,Room_Temp,Yes,No,,Partial,1,372,10.0,Yes,WHO_PQ,5,No,Low_Stock
FAC-KAT-9911,Ward 1 PHC,Katsina,East,North_West,PHC,Amoxicillin-Clavulanate 625mg,Antibiotic,Yes,BN29050,2024-02-13,2025-06-04,Strides Shasun Nigeria,237,814,5430,Tablets,13.1,2025-03-19,2025-07-26,Drugfield Pharma,468.44,111020.28,Room_Temp,Room_Temp,Yes,No,,Partial,8,543,6.8,Yes,NAFDAC,25,No,Expiring_Within_30Days
FAC-NIG-3539,State General Hospital Niger,Niger,Central,North_Central,General Hospital,Metronidazole 400mg,Antibiotic,Yes,BN33029,2023-04-02,2024-08-21,Cipla Nigeria,297,631,2526,Tablets,21.2,03-05-2025,2025-07-12,Mosad Medical,93.38,27733.86,Room_Temp,Room_Temp,Yes,No,,None,8,421,3.4,Yes,NAFDAC,31,No,In_Stock
FAC-PLA-3597,Central Primary Health Centre,Plateau,Central,North_Central,PHC,Azithromycin 500mg,Antibiotic,Yes,BN97158,2024-02-18,2026-02-20,Fidson Healthcare,0,243,810,Tablets,0.0,2024-12-18,2025-07-16,,753.61,0.0,Room_Temp,Room_Temp,Yes,No,,None,4,162,5.1,Yes,WHO_PQ,40,No,Out_of_Stock
FAC-NAS-6922,Central PHC,Nasarawa,Central,North_Central,PHC,HPV Vaccine,Vaccine,Yes,BN47942,2023-03-14,2025-04-19,Strides Shasun Nigeria,1373,750,3000,Vials,82.4,2025-05-31,2025-07-19,,19555.2,26849289.6,Refrigerated,Refrigerated,Yes,No,,None,5,500,7.5,Yes,WHO_PQ,39,Yes,Counterfeit_Risk
FAC-YOB-2000,Yobe University Teaching Hospital,Yobe,Potiskum,North_East,Teaching Hospital,Ciprofloxacin 500mg,Antibiotic,Yes,BN33451,2022/10/22,2025-04-10,Chi Pharma,149,33,264,Tablets,203.2,2025-03-09,2025-06-29,USAID Supply Chain,275.04,40980.96,Room_Temp,Room_Temp,Yes,Yes,SRL-6EC62B3327,Full,0,22,5.4,Yes,NAFDAC,23,Yes,Expired
FAC-SOK-1100,Sokoto South District Hospital,Sokoto,Sokoto South,North_West,General Hospital,Paracetamol 500mg,Analgesic,Yes,BN90279,2023-02-13,2025-07-20,Fidson Healthcare,0,235,1256,Tablets,0.0,2025-05-12,2025-08-02,WHO Supply Division,37.27,0.0,Room_Temp,Room_Temp,Yes,No,,None,3,157,11.4,No,Non_Compliant,45,No,Out_of_Stock
FAC-IMO-5359,West PHC,Imo,West,South_East,PHC,Artemether-Lumefantrine 20/120mg,Antimalarial,Yes,BN18869,2022-02-01,2025-01-04,Cipla Nigeria,2349,1041,2776,Tablets,101.5,2025-03-26,2025-06-13,WHO Supply Division,908.06,2133032.94,Room_Temp,Room_Temp,Yes,No,,Partial,2,694,12.8,No,Non_Compliant,4,Yes,Counterfeit_Risk
FAC-GOM-3912,General Hospital South,Gombe,South,North_East,General Hospital,Amoxicillin-Clavulanate 625mg,Antibiotic,Yes,BN88895,2022-04-08,2024-09-10,Strides Shasun Nigeria,62,706,4710,Tablets,3.9,2025-01-14,2025-08-05,HealthPlus Distribution,1088.28,67473.36,Room_Temp,Room_Temp,Yes,No,,None,1,471,12.3,Pending,NAFDAC,35,Yes,Expired
FAC-FCT-3765,AMAC Primary Health Centre,FCT,AMAC,North_Central,PHC,Amoxicillin-Clavulanate 625mg,Antibiotic,Yes,BN62092,2023-05-06,2025-11-30,Dana Pharmaceuticals,2681,1072,5005,Tablets,112.5,2025-01-25,2025-07-06,,1018.14,2729633.34,Room_Temp,Room_Temp,Yes,Yes,SRL-558B08C4BE,Full,6,715,4.7,Pending,NAFDAC,31,No,In_Stock
FAC-NIG-8475,West District Hospital,lagos,Badagry,South_West,General Hospital,Artemether-Lumefantrine 20/120mg,Antimalarial,Yes,BN45701,2024-11-12,2027-04-03,Emzor Pharmaceuticals,2796,885,3540,Tablets,142.2,2025-05-09,2025-06-19,Medplus Logistics,523.36,1463314.56,Room_Temp,Room_Temp,Yes,No,,Partial,3,590,9.6,Yes,NAFDAC,3,Yes,In_Stock
FAC-OND-9259,East PHC,Ondo,East,South_West,PHC,BCG Vaccine,Vaccine,Yes,BN73801,2024-09-07,2026-07-04,Strides Shasun Nigeria,1481,610,1628,Vials,109.2,2024-12-29,2025-06-06,,601.41,890688.21,Refrigerated,Refrigerated,Yes,No,,None,3,407,8.3,Pending,NAFDAC,5,Yes,In_Stock
FAC-LAG-5047,Ikeja Primary Health Centre,Lagos,Ikeja,South_West,PHC,Amoxicillin 250mg Capsules,Antibiotic,Yes,BN53071,2024-06-22,2026-07-09,Cipla Nigeria,1090,888,2368,Tablets,55.2,2025-03-15,2025-06-27,Prohealth Medical,72.42,78937.8,Room_Temp,Room_Temp,Yes,Yes,SRL-9D73EE5BFE,Full,2,592,4.9,Yes,WHO_PQ,10,Yes,In_Stock
FAC-ANA-4607,General Hospital North,Anambra,North,South_East,General Hospital,Morphine 10mg/ml Injection,Analgesic,Yes,BN88566,2024-03-24,05/05/2025,Pfizer Nigeria,3265,888,6512,Tablets,165.5,2025-05-10,2025-06-28,,4103.39,13397568.35,Room_Temp,Room_Temp,Yes,No,,None,2,592,4.6,Yes,NAFDAC,12,Yes,Counterfeit_Risk
FAC-ABI-6973,Central District Hospital,Abia,Central,South_East,General Hospital,Pentavalent Vaccine (DPT-HepB-Hib),Vaccine,Yes,BN22332,2022-03-06,2025-01-13,Chi Pharma,1437,646,5172,Vials,100.0,2024-12-08,2025-07-03,Prohealth Medical,3705.56,5324889.72,Refrigerated,Refrigerated,Yes,Yes,SRL-187837EE4C,Full,1,431,7.8,Yes,NAFDAC,7,Yes,Expired
FAC-GOM-9238,Ward 11 PHC,Gombe,Rural B,North_East,PHC,Pentavalent Vaccine (DPT-HepB-Hib),Vaccine,Yes,BN65619,2022-07-26,2024-08-25,Strides Shasun Nigeria,329,435,3480,Vials,34.0,2024-12-31,2025-07-06,Mosad Medical,3674.45,1208894.05,Refrigerated,Room_Temp,No,No,,Partial,6,290,32.2,Yes,NAFDAC,23,Yes,Expired
FAC-ABI-3696,Ward 5 PHC,Abia,West,South_East,PHC,Yellow Fever Vaccine,Vaccine,Yes,BN76345,2023-08-22,2024-12-01,AstraZeneca Nigeria,0,1125,5250,Vials,0.0,2025-01-24,2025-06-21,Mosad Medical,2007.12,0.0,Refrigerated,Room_Temp,No,No,,None,1,750,29.2,Yes,NAFDAC,4,Yes,Expired
FAC-OGU-5452,Abeokuta North PHC,Ogun,Abeokuta North,South_West,PHC,Artesunate Injection 60mg,Antimalarial,Yes,BN53778,2023-10-02,2024-11-11,Cipla Nigeria,792,277,1110,Tablets,128.4,2025-01-11,2025-07-10,Drugfield Pharma,1794.83,1421505.36,Room_Temp,Room_Temp,Yes,No,,None,4,185,8.2,Yes,NAFDAC,10,No,Expired
FAC-NIG-6270,Rural B PHC,Niger,Rural B,North_Central,PHC,Efavirenz/Lamivudine/Tenofovir,ARV,Yes,BN70482,14/05/2023,2026-03-26,Novartis Nigeria,366,931,3726,Tablets,17.7,2025-05-29,2025-07-30,Prohealth Medical,1707.1,624798.6,Room_Temp,Room_Temp,Yes,No,,None,3,621,8.2,Yes,WHO_PQ,45,Yes,Critical
FAC-SOK-4292,Sokoto North PHC,Sokoto,Sokoto North,North_West,PHC,OPV (Oral Polio Vaccine),Vaccine,Yes,BN72953,2022-01-02,2024-03-25,GSK Nigeria,0,703,4690,Vials,0.0,2025-02-16,2025-07-18,,746.39,0.0,Frozen,Refrigerated,No,No,,None,2,469,24.9,Yes,NAFDAC,25,No,Counterfeit_Risk
FAC-CRO-6697,Central Primary Health Centre,Cross River,Central,South_South,PHC,Nevirapine 200mg,ARV,Yes,BN41986,2023-09-25,2025-11-29,Pfizer Nigeria,335,747,5976,Tablets,20.2,2025-05-10,2025-06-16,Local Market Vendor,690.2,231217.0,Room_Temp,Room_Temp,Yes,No,,Partial,3,498,2.2,Yes,WHO_PQ,3,Yes,Critical
FAC-KEB-1908,Rural B PHC,Kebbi,Rural B,North_West,PHC,Lopinavir/Ritonavir 200/50mg,ARV,Yes,BN47550,2023-10-27,2025-06-22,Jawa International,0,661,3528,Tablets,0.0,2025-04-10,2025-08-10,Prohealth Medical,4729.01,0.0,Room_Temp,Room_Temp,Yes,No,,None,5,441,10.0,Yes,WHO_PQ,41,Yes,Expiring_Within_30Days
FAC-CRO-7305,Rural B PHC,Cross River,Rural B,South_South,PHC,Efavirenz/Lamivudine/Tenofovir,ARV,Yes,BN51327,2024-06-21,2025-07-02,May & Baker Nigeria,0,270,1620,Tablets,0.0,2025-02-09,2025-06-10,Alpha Pharmacy,2093.55,0.0,Room_Temp,Room_Temp,Yes,No,,None,4,180,9.6,Yes,NAFDAC,7,No,Out_of_Stock
FAC-OND-1983,General Hospital Rural B,Bauchi,Rural B,North_East,PHC,Amoxicillin-Clavulanate 625mg,Antibiotic,Yes,BN18245,2024-09-15,2027-05-09,Jawa International,0,759,6072,Tablets,0.0,2025-01-16,2025-08-08,Drugfield Pharma,1101.23,0.0,Room_Temp,Room_Temp,Yes,No,,Partial,5,506,9.5,Yes,NAFDAC,43,No,Out_of_Stock
FAC-KEB-7171,East PHC,Kebbi,East,North_West,PHC,Tramadol 50mg,Analgesic,No,BN53959,2022-10-17,2024-02-24,Chi Pharma,0,1068,8544,Tablets,0.0,2024-12-30,2025-07-13,Local Market Vendor,334.63,0.0,Room_Temp,Room_Temp,Yes,No,,None,7,712,2.4,Yes,NAFDAC,24,Yes,Expired
FAC-JIG-7583,Rural B Primary Health Centre,Jigawa,Rural B,North_West,PHC,HPV Vaccine,Vaccine,Yes,BN11861,2022-02-07,2024-01-04,Roche Nigeria,138,810,2160,Vials,7.7,2024-12-09,2025-07-07,WHO Supply Division,9572.28,1320974.64,Refrigerated,Room_Temp,No,No,,Partial,6,540,33.7,Yes,WHO_PQ,35,No,In_Stock
FAC-YOB-2731,Bade Primary Health Centre,Yobe,Bade,North_East,PHC,Tramadol 50mg,Analgesic,No,BN79125,2022-06-03,2023-11-14,Fidson Healthcare,39,426,1704,Tablets,4.1,04-16-2025,2025-07-09,,287.11,11197.29,Room_Temp,Room_Temp,Yes,No,,None,5,284,7.6,Yes,NAFDAC,26,No,Expired
FAC-BAU-2294,Central PHC,Bauchi,Central,North_East,PHC,Efavirenz/Lamivudine/Tenofovir,ARV,Yes,BN56393,2022-09-03,2024-11-05,Strides Shasun Nigeria,240,64,344,Tablets,167.4,2025-04-27,2025-07-19,,1903.74,456897.6,Room_Temp,Room_Temp,Yes,No,,None,2,43,7.0,Yes,NAFDAC,39,Yes,Expired
FAC-PLA-3420,Ward 5 PHC,Plateau,Central,North_Central,PHC,Measles-Rubella Vaccine,Vaccine,Yes,BN43380,2023-01-17,2025-03-15,Chi Pharma,204,781,4168,Vials,11.7,2025-04-11,2025-07-15,Drugfield Pharma,2734.07,557750.28,Refrigerated,Room_Temp,No,No,,None,6,521,30.7,Yes,NAFDAC,26,No,In_Stock
FAC-ANA-1248,Ward 7 PHC,Anambra,Central,South_East,PHC,Nevirapine 200mg,ARV,Yes,BN58556,04-29-2024,2025-09-21,GSK Nigeria,274,156,624,Tablets,79.0,2025/01/24,2025-07-06,USAID Supply Chain,1199.59,328687.66,Room_Temp,Room_Temp,Yes,No,,Partial,3,104,14.8,Yes,NAFDAC,12,No,In_Stock
FAC-BOR-5852,Monguno Primary Health Centre,Borno,Monguno,North_East,PHC,Nevirapine 200mg,ARV,Yes,BN47521,2023-04-03,2025-04-10,Dana Pharmaceuticals,0,408,1360,Tablets,0.0,2025-01-03,2025-08-07,NAFDAC Approved Vendor,1174.75,0.0,Room_Temp,Room_Temp,Yes,No,,None,8,272,2.0,Yes,NAFDAC,41,Yes,In_Stock
FAC-KAD-2007,General Hospital Kaduna North,Kaduna,Kaduna North,North_West,General Hospital,BCG Vaccine,Vaccine,Yes,BN71377,2022-12-22,2025-01-28,Roche Nigeria,1531,760,4563,Vials,90.6,2025-02-13,2025-06-28,Mosad Medical,790.57,1210362.67,Refrigerated,Room_Temp,No,Yes,SRL-7E085700BE,Full,0,507,38.0,Pending,NAFDAC,23,Yes,Expired
FAC-ADA-6932,Ward 8 PHC,Adamawa,East,North_East,PHC,Amoxicillin-Clavulanate 625mg,Antibiotic,Yes,BN78310,2023-12-07,2025-06-15,Strides Shasun Nigeria,179,82,385,Tablets,97.6,2025-05-01,2025-08-01,Unknown Supplier,856.52,153317.08,Room_Temp,Room_Temp,Yes,Yes,SRL-424C0E5B68,Full,6,55,7.1,Pending,NAFDAC,39,Yes,Expiring_Within_30Days
FAC-OSU-5040,State General Hospital Osun,Osun,Rural A,South_West,General Hospital,HPV Vaccine,Vaccine,Yes,BN54259,2023-05-16,2026-04-13,Cipla Nigeria,2235,516,2752,Vials,194.9,2025-04-03,2025-07-13,Medplus Logistics,13761.13,30756125.55,Refrigerated,Room_Temp,No,No,,Partial,3,344,36.4,No,NAFDAC,12,Yes,In_Stock
FAC-KEB-6334,Ward 10 PHC,Kebbi,Rural B,North_West,PHC,Paracetamol 500mg,Analgesic,Yes,BN86778,2022-05-13,2023-09-07,Cipla Nigeria,0,997,2660,Tablets,0.0,2025-03-21,2025-07-05,,74.92,0.0,Room_Temp,Room_Temp,Yes,No,,Partial,7,665,10.7,Yes,NAFDAC,22,No,In_Stock
FAC-BAU-5702,General Hospital Rural A,Enugu,Nkanu East,South_East,General Hospital,Artemether-Lumefantrine 20/120mg,Antimalarial,Yes,BN43491,15-Apr-2024,2027-02-27,May & Baker Nigeria,1221,780,4680,Tablets,70.4,2024-12-13,2025-07-05,Community Health Supplies,617.18,753576.78,Room_Temp,Room_Temp,Yes,No,,Partial,4,520,16.2,No,Non_Compliant,12,Yes,In_Stock
FAC-ADA-3858,Ward 8 PHC,Adamawa,South,North_East,PHC,Ceftriaxone 1g Injection,Antibiotic,Yes,BN87216,2024-05-17,2026-05-09,Roche Nigeria,238,559,1865,Tablets,19.1,2025-01-18,2025-07-25,,2403.11,571940.18,Room_Temp,Room_Temp,Yes,No,,None,3,373,11.9,Yes,NAFDAC,27,No,Critical
FAC-KAT-6485,East District Hospital,Katsina,East,North_West,General Hospital,Azithromycin 500mg,Antibiotic,Yes,BN49263,2024-06-15,2027-02-18,Emzor Pharmaceuticals,159,144,576,Tablets,49.7,2025-03-18,2025-07-20,NAFDAC Approved Vendor,795.64,126506.76,Room_Temp,Room_Temp,Yes,Yes,SRL-A31AFDB2B1,Full,6,96,1.2,Yes,NAFDAC,19,No,In_Stock
FAC-BEN-2476,East Primary Health Centre,Benue,East,North_Central,PHC,Amoxicillin-Clavulanate 625mg,Antibiotic,Yes,BN58267,2024-10-21,2027/08/24,Pfizer Nigeria,2066,331,2210,Tablets,280.5,2025-01-08,2025-07-18,WHO Supply Division,1001.95,2070028.7,Room_Temp,Room_Temp,Yes,No,,Partial,4,221,4.3,Yes,NAFDAC,37,Yes,In_Stock
FAC-OGU-5391,Sagamu District Hospital,Ogun,Sagamu,South_West,General Hospital,Chloroquine Phosphate 250mg,Antimalarial,Yes,BN21556,2023-02-24,2025-12-27,Chi Pharma,1729,300,2200,Tablets,259.3,2024-12-12,2025-06-23,Prohealth Medical,187.02,323357.58,Room_Temp,Room_Temp,Yes,No,,Partial,2,200,10.9,Yes,WHO_PQ,12,Yes,In_Stock
FAC-SOK-7370,General Hospital Dange Shuni,Sokoto,Dange Shuni,North_West,General Hospital,Pentavalent Vaccine (DPT-HepB-Hib),Vaccine,Yes,BN11885,2024-10-23,2026-02-10,Cipla Nigeria,5088,1186,5537,Vials,193.0,2025-05-23,2025-07-19,Community Health Supplies,2785.2,14171097.6,Refrigerated,Refrigerated,Yes,Yes,SRL-BA1C77B3EA,Full,0,791,4.4,Yes,WHO_PQ,29,No,In_Stock
FAC-AKW-6482,East District Hospital,Akwa Ibom,East,South_South,General Hospital,Yellow Fever Vaccine,Vaccine,Yes,BN72154,2023-01-09,19/12/2025,Emzor Pharmaceuticals,-8,478,3828,Vials,0.0,2025-01-04,2025-06-20,Drugfield Pharma,2751.86,0.0,Refrigerated,Room_Temp,No,No,,None,0,319,59.8,Yes,NAFDAC,12,Yes,Critical
FAC-ABI-9187,South Primary Health Centre,Abia,South,South_East,PHC,Diclofenac 50mg,Analgesic,Yes,BN78983,2024-02-06,2025-04-10,May & Baker Nigeria,1230,589,3537,Tablets,93.9,2025-01-05,2025-07-02,Mosad Medical,153.55,188866.5,Room_Temp,Room_Temp,Yes,No,,Partial,1,393,1.7,Yes,NAFDAC,14,No,In_Stock
FAC-OND-8189,Ward 9 PHC,Ondo,North,South_West,PHC,Efavirenz/Lamivudine/Tenofovir,ARV,Yes,BN55973,2024-04-19,2026-02-20,Pfizer Nigeria,1912,438,2920,Tablets,196.4,2025-01-10,2025-06-19,Prohealth Medical,3600.58,6884308.96,Room_Temp,Room_Temp,Yes,No,,None,2,292,16.9,No,Non_Compliant,11,No,In_Stock
FAC-OND-6544,Rural B Primary Health Centre,Ondo,Rural B,South_West,PHC,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN10197,2024-05-11,2026-09-21,May & Baker Nigeria,2599,355,2607,Tablets,329.0,2025-03-11,2025-06-23,Community Health Supplies,2226.71,5787219.29,Room_Temp,Room_Temp,Yes,No,,None,0,237,4.8,Yes,NAFDAC,13,Yes,In_Stock
FAC-BAU-8051,State General Hospital Bauchi,Bauchi,North,North_East,General Hospital,Chloroquine Phosphate 250mg,Antimalarial,Yes,BN38649,2023-02-28,2025-09-12,GSK Nigeria,0,525,2100,Tablets,0.0,2025-05-14,2025-06-23,NMSC,102.2,0.0,Room_Temp,Room_Temp,Yes,No,,Partial,3,350,10.2,Yes,WHO_PQ,14,Yes,Out_of_Stock
FAC-FCT-9726,Kuje PHC,FCT,Kuje,North_Central,PHC,HPV Vaccine,Vaccine,Yes,BN49064,2023-04-20,2025-05-22,Swipha,3286,489,3912,Vials,302.4,2025-03-28,2025-06-29,Prohealth Medical,16569.04,54445865.44,Refrigerated,Refrigerated,Yes,No,,None,4,326,5.1,Yes,WHO_PQ,21,No,Expired
FAC-ENU-8919,Igbo-Eze North Primary Health Centre,Enugu,Igbo-Eze North,South_East,PHC,Amoxicillin-Clavulanate 625mg,Antibiotic,Yes,BN76530,2024-07-21,2026-10-19,Pfizer Nigeria,3929,871,6972,Tablets,202.9,2025-04-19,2025-06-11,,895.99,3520344.71,Room_Temp,Room_Temp,Yes,No,,None,2,581,13.5,No,Non_Compliant,6,No,In_Stock
FAC-LAG-2100,Ikeja Primary Health Centre,Lagos,Ikeja,South_West,PHC,Amoxicillin-Clavulanate 625mg,Antibiotic,Yes,BN96207,2024-08-19,2025-12-02,GSK Nigeria,2177,654,3924,Tablets,149.8,2025-03-07,2025-07-13,NMSC,1130.13,2460293.01,Room_Temp,Room_Temp,Yes,No,,None,4,436,8.0,Yes,WHO_PQ,12,No,In_Stock
FAC-IMO-6328,East PHC,Imo,East,South_East,PHC,Measles-Rubella Vaccine,Vaccine,Yes,BN72402,2024-08-10,2026-10-19,Roche Nigeria,2096,409,2730,Vials,230.3,2025-04-27,2025-06-27,Unknown Supplier,1569.71,3290112.16,Refrigerated,Room_Temp,No,No,,Partial,0,273,41.6,Yes,NAFDAC,10,No,Counterfeit_Risk
FAC-BOR-8232,Jere Primary Health Centre,Borno,Jere,North_East,PHC,Tramadol 50mg,Analgesic,No,BN56621,24-Nov-2024,05-May-2026,Chi Pharma,124,1162,6975,Tablets,4.8,2025-01-24,2025-07-18,Medplus Logistics,244.72,30345.28,Room_Temp,Room_Temp,Yes,No,,None,2,775,13.2,Yes,NAFDAC,42,No,Critical
FAC-KAN-7420,Ward 6 PHC,Kano,Nassarawa,North_West,PHC,Amoxicillin 250mg Capsules,Antibiotic,Yes,BN91161,2022-03-10,2024-06-16,Pfizer Nigeria,34,657,4380,Tablets,2.3,2025-04-22,2025-07-17,NMSC,174.19,5922.46,Room_Temp,Room_Temp,Yes,No,,None,1,438,11.5,Yes,WHO_PQ,29,No,Expired
FAC-GOM-8751,South PHC,Gombe,South,North_East,PHC,Lopinavir/Ritonavir 200/50mg,ARV,Yes,BN14632,2024-12-19,2027-01-03,Dana Pharmaceuticals,4150,682,5460,Tablets,273.6,2025-03-14,2025-07-22,NAFDAC Approved Vendor,5750.37,23864035.5,Room_Temp,Room_Temp,Yes,No,,None,4,455,7.0,Yes,WHO_PQ,41,No,In_Stock
FAC-KAN-8240,Kano University Teaching Hospital,Kano,Nassarawa,North_West,Teaching Hospital,Artemether-Lumefantrine 20/120mg,Antimalarial,Yes,BN53019,2024/12/27,2027-10-24,GSK Nigeria,109,529,4236,Tablets,9.3,2025-03-05,2025-08-04,Alpha Pharmacy,377.88,41188.92,Room_Temp,Room_Temp,Yes,No,,None,0,353,3.9,Yes,WHO_PQ,44,No,Critical
FAC-FCT-1225,Ward 9 PHC,FCT,AMAC,North_Central,PHC,Morphine 10mg/ml Injection,Analgesic,Yes,BN21270,2024-01-22,2026-10-27,May & Baker Nigeria,0,706,4239,Tablets,0.0,2025-02-26,2025-07-05,NAFDAC Approved Vendor,2240.89,0.0,Room_Temp,Room_Temp,Yes,No,,Partial,7,471,2.3,Yes,NAFDAC,33,No,Out_of_Stock
FAC-FCT-6706,Ward 12 PHC,FCT,Gwagwalada,North_Central,PHC,Paracetamol 500mg,Analgesic,Yes,BN98833,2024-03-17,2025-10-19,Emzor Pharmaceuticals,927,529,4236,Tablets,78.8,2025-01-28,2025-07-11,Prohealth Medical,66.37,61524.99,Room_Temp,Room_Temp,Yes,No,,None,8,353,3.3,Yes,NAFDAC,29,Yes,In_Stock
FAC-YOB-5257,General Hospital Damaturu,yobe,Damaturu,North_East,General Hospital,Tramadol 50mg,Analgesic,No,BN82107,2024-05-04,2026-09-23,Fidson Healthcare,0,913,6090,Tablets,0.0,2025-04-10,2025-07-19,Prohealth Medical,299.34,0.0,Room_Temp,Room_Temp,Yes,No,,Partial,2,609,5.8,Yes,WHO_PQ,42,Yes,Out_of_Stock
